url,clicks_current,clicks_previous,clicks_variation_%,impressions_current,impressions_previous,impressions_variation_%,ctr_current_%,ctr_previous_%,position_current,position_previous
https://www.legrand.fr/pro/catalogue/prise-de-courant-standard-germanique-celiane-16a-250v-2pt-contact-lateral,5,1,400.0,37,40,-7.5,13.51,2.5,45.9,40.1
https://www.legrand.fr/pro/catalogue/prise-simple-usb-mosaic-type-c-3a-30w-power-delivery-2-modules-blanc,5,1,400.0,75,42,78.57,6.67,2.38,21.5,37.5
https://www.legrand.fr/pro/catalogue/prise-usb-type-c-celiane-45w-power-delivery,5,1,400.0,84,30,180.0,5.95,3.33,25.5,23.2
https://www.legrand.fr/pro/outils/tutoriels/logiciel-xl-pro3-comment-selectionner-plus-rapidement-les-produits-dans-le-module-nomenclature,5,1,400.0,43,25,72.0,11.63,4.0,18.9,10.7
https://www.legrand.fr/pro/services-pro/services-etudes-assistance-et-maintenance/decouvrez-les-differents-services-de-legrand-energies-solutions,5,1,400.0,78,21,271.43,6.41,4.76,15.2,11.4
https://www.legrand.fr/questions-frequentes/quest-ce-que-la-domotique-video-pour-une-maison-intelligente,5,1,400.0,431,263,63.88,1.16,0.38,21.6,23.0
https://www.legrand.fr/sites/default/files/home_footer_espacepresse_myhomeplay.pdf,5,1,400.0,31,7,342.86,16.13,14.29,4.5,5.3
https://www.legrand.fr/pro/catalogue/baladeuse-chantier-24v-75w-maximum-ip55-avec-fiche-hypra-droite-et-cordon-longueur-10m,9,2,350.0,70,8,775.0,12.86,25.0,3.0,2.9
https://www.legrand.fr/pro/catalogue/borne-triphasee-plastique-avec-lecteur-rfid-greenup-premium-pour-1-vehicule-electrique-mode-3-22kw-32a,9,2,350.0,89,68,30.88,10.11,2.94,26.4,38.9
https://www.legrand.fr/questions-frequentes/mon-interrupteur-declairage-connecte-sans-neutre-ne-fonctionne-pas-correctement-que-faire-eliot,13,3,333.33,83,26,219.23,15.66,11.54,6.9,8.1
https://www.legrand.fr/catalogue/prise/quadruple-prise-de-courant-surface-mosaic-link-inclinee-a-45deg-precablee-avec-plaque-cadre-saillie-blanc,8,2,300.0,117,106,10.38,6.84,1.89,16.1,14.9
https://www.legrand.fr/maison-connectee/maitrisez-la-temperature-de-vos-radiateurs-avec-les-tetes-thermostatiques-intelligentes-netatmo,8,2,300.0,564,567,-0.53,1.42,0.35,32.0,33.0
https://www.legrand.fr/pro/catalogue/bloc-bureau-a-cabler-equipe-de-4-prises-2pt-surface-et-3-prises-rj45-categorie-6-ftp,8,2,300.0,70,30,133.33,11.43,6.67,9.5,8.5
https://www.legrand.fr/pro/catalogue/climatiseur-pour-installation-verticale-sur-panneau-ou-porte-darmoire-230v-1-phase-380w-a-240w,8,2,300.0,190,220,-13.64,4.21,0.91,24.3,23.9
https://www.legrand.fr/pro/catalogue/coffret-distribution-encastre-xl3160-tout-modulaire-6-rangees-144-modules,8,2,300.0,131,52,151.92,6.11,3.85,16.6,21
https://www.legrand.fr/pro/catalogue/configurateur-de-reglage-pour-detecteurs-eco2-avec-programmation-par-pallier-sur-touches-preenregistrees,8,2,300.0,26,5,420.0,30.77,40.0,22.8,4.8
https://www.legrand.fr/pro/catalogue/goulotte-de-cablage-40x40mm-fond-couvercle-2m-decoupe-laterale-secabilite-rapide-a-la-main-ou-a-la-pince-coupante-pvc-gris,8,2,300.0,43,18,138.89,18.6,11.11,18.9,6.4
https://www.legrand.fr/pro/catalogue/sonnerie-supplementaire-en-saillie-2-fils,8,2,300.0,38,26,46.15,21.05,7.69,7.4,9.9
https://www.legrand.fr/pro/catalogue/veilleuse-crepusculaire-automatique-avec-led-haute-luminosite-et-fiche-2p-10a-noir,8,2,300.0,52,18,188.89,15.38,11.11,12.6,9.6
https://www.legrand.fr/questions-frequentes/comment-remplacer-un-interrupteur-va-et-vient,8,2,300.0,616,480,28.33,1.3,0.42,14.6,11.1
https://www.legrand.fr/actualites/courant-general-comprendre-son-installation-electrique,4,1,300.0,421,343,22.74,0.95,0.29,35.1,37.4
https://www.legrand.fr/catalogue/boite-de-raccordement-et-de-derivation/boite-de-derivation-pour-platre-115x115-prof-40mm-avec-plaque-et-vis,4,1,300.0,14,4,250.0,28.57,25.0,31.4,2
https://www.legrand.fr/catalogue/interrupteur/commande-pour-vmc-neptune-10a-bornes-automatiques-blanc,4,1,300.0,93,17,447.06,4.3,5.88,33.0,28
https://www.legrand.fr/catalogue/interrupteur/detecteur-mural-neptune-sans-neutre-100w-led-blanc,4,1,300.0,34,5,580.0,11.76,20.0,6.6,4.4
https://www.legrand.fr/catalogue/interrupteur/interrupteur-double-connecte-avec-neutre-celiane-with-netatmo-avec-plaque-blanc,4,1,300.0,10,2,400.0,40.0,50.0,18,3
https://www.legrand.fr/catalogue/interrupteur/interrupteur-ou-va-et-vient-et-poussoir-celiane-noir-avec-support-a-equiper-dune-plaque,4,1,300.0,130,158,-17.72,3.08,0.63,29.7,30.8
https://www.legrand.fr/catalogue/interrupteur/poussoir-mosaic-easy-led-6a-1-module-noir-mat,4,1,300.0,24,9,166.67,16.67,11.11,26.8,36.9
https://www.legrand.fr/catalogue/moulure-et-plinthe/conduit-de-distribution-25x17mm,4,1,300.0,20,5,300.0,20.0,20.0,8.5,4
https://www.legrand.fr/catalogue/moulure-et-plinthe/plinthe-avec-cloison-section-80x20mm,4,1,300.0,41,17,141.18,9.76,5.88,12.1,17.8
https://www.legrand.fr/catalogue/prise/prise-blindee-rj45-cat-6-stp-dooxie-finition-noir-emballage-blister,4,1,300.0,38,9,322.22,10.53,11.11,43.2,17.6
https://www.legrand.fr/catalogue/rallonge-multiprise/rallonge-multiprise-extra-plate-avec-6-prises-de-courant-avec-terre-avec-cordon-3m-noir-et-gris-fonce,4,1,300.0,148,108,37.04,2.7,0.93,19.1,20.0
https://www.legrand.fr/catalogue/sonnette-et-carillon/sonnette-confort-sans-fils-ronde-ip44-pour-carillon-blanc,4,1,300.0,154,157,-1.91,2.6,0.64,34.9,36.2
https://www.legrand.fr/maison-connectee/interesse-par-linstallation-dun-visiophone-connecte-par-un-pro,4,1,300.0,718,426,68.54,0.56,0.23,17.7,19.6
https://www.legrand.fr/pro/actualites/transformateurs-et-alimentations-electriques-une-gamme-complete,4,1,300.0,148,146,1.37,2.7,0.68,26.9,26.2
https://www.legrand.fr/pro/catalogue/baes-dambiance-saillie-a-leds-400lm-ip66-ik10-plastique-sati-adressable-visibilite-augmentee-pour-erp-et-ert,4,1,300.0,16,3,433.33,25.0,33.33,14.9,31
https://www.legrand.fr/pro/catalogue/barre-aluminium-cuivre-etame-en-c-250a-repartition-vx3-hauteur-1600mm,4,1,300.0,22,11,100.0,18.18,9.09,24.7,9.9
https://www.legrand.fr/pro/catalogue/boite-de-derivation-carree-plexo-dimensions-130x130x74mm-gris-ral7035,4,1,300.0,48,27,77.78,8.33,3.7,11.6,15.4
https://www.legrand.fr/pro/catalogue/boite-de-derivation-carree-pour-presse-etoupe-plexo-dimensions-130x130x74mm-gris-ral7035,4,1,300.0,14,2,600.0,28.57,50.0,13.7,1.5
https://www.legrand.fr/pro/catalogue/boite-de-distribution-de-zone-12-ports-lcs3-a-equiper,4,1,300.0,21,3,600.0,19.05,33.33,7.2,11
https://www.legrand.fr/pro/catalogue/boite-de-sol-ip66-4-modules-avec-couvercle-amovible-inox,4,1,300.0,19,6,216.67,21.05,16.67,22.4,27.7
https://www.legrand.fr/pro/catalogue/bornier-de-repartition-isole-ip2x-neutre-1-connexion-6mm2-a-25mm2-bleu-longueur-141mm,4,1,300.0,8,2,300.0,50.0,50.0,14.1,1
https://www.legrand.fr/pro/catalogue/bouchon-obturateur-pour-fiche-et-fiche-inclinee-hypra-et-p17-caoutchouc-ip44-2pt-et-3pt-32a-et-3pnt-16a,4,1,300.0,23,5,360.0,17.39,20.0,10.8,21
https://www.legrand.fr/pro/catalogue/cadre-saillie-celiane-3-postes-horizontal-ou-vertical-blanc,4,1,300.0,39,16,143.75,10.26,6.25,8.4,5.9
https://www.legrand.fr/pro/catalogue/chemin-de-cables-fils-cablofil-pour-tres-longue-portee-ou-charges-lourdes-tri-hdf-haut-80mm-larg-100mm-long-3m-finition-gc,4,1,300.0,16,6,166.67,25.0,16.67,20.1,41.7
https://www.legrand.fr/pro/catalogue/clips-ecrou-pour-vis-m5-pour-plaques-perforees-lina-25,4,1,300.0,17,9,88.89,23.53,11.11,14.5,11.9
https://www.legrand.fr/pro/catalogue/coffret-metal-carre-atlantic-metal-ip66-ik10-500x500x250mm-ral7035,4,1,300.0,18,4,350.0,22.22,25.0,9.6,3.8
https://www.legrand.fr/pro/catalogue/commutateur-a-cames-inverseur-avec-position-arret-45deg-pr12-3p-6-contacts-fixation-par-vis-sur-porte,4,1,300.0,9,3,200.0,44.44,33.33,17.6,27
https://www.legrand.fr/pro/catalogue/compteur-denergie-type-conto-d4-pt-mid-4-modules-triphase-sur-tc5a-sortie-communication-rs485,4,1,300.0,18,12,50.0,22.22,8.33,12.6,5.8
https://www.legrand.fr/pro/catalogue/coupe-circuit-1000v-pour-cartouche-10x38mm-pour-application-photovoltaique-20a-2-poles-proteges-2-modules,4,1,300.0,29,2,1350.0,13.79,50.0,19.4,18.5
https://www.legrand.fr/pro/catalogue/dispositif-de-commande-dextinction-a-1-contact-pour-fixation-encastree-ou-saillie,4,1,300.0,17,4,325.0,23.53,25.0,10.7,34.2
https://www.legrand.fr/pro/catalogue/distribution-protection-et-gestion-de-lenergie/tableau-residentiel-et-petit-tertiaire,4,1,300.0,188,277,-32.13,2.13,0.36,44.7,43.9
https://www.legrand.fr/pro/catalogue/double-prise-de-courant-2pt-surface-a-detrompage-soluclip-pour-goulotte-mosaic-a-clippage-direct-4-modules-rouge,4,1,300.0,31,12,158.33,12.9,8.33,26.5,16.6
https://www.legrand.fr/pro/catalogue/embouts-a-perforation-directe-2-embouts-o32mm-5-embouts-o25mm-et-10-embouts-o20mm,4,1,300.0,11,5,120.0,36.36,20.0,2.1,4.6
https://www.legrand.fr/pro/catalogue/enjoliveur-pour-interrupteur-ou-va-et-vient-lumineux-celiane-blanc,4,1,300.0,10,3,233.33,40.0,33.33,21.9,20
https://www.legrand.fr/pro/catalogue/goulotte-de-cablage-60x80mm-fond-couvercle-2m-decoupe-laterale-secabilite-rapide-a-la-main-ou-a-la-pince-coupante-pvc-gris,4,1,300.0,21,5,320.0,19.05,20.0,7.5,3.4
https://www.legrand.fr/pro/catalogue/goulotte-lina-25-40x40mm-longueur-2m,4,1,300.0,25,6,316.67,16.0,16.67,23.9,7.3
https://www.legrand.fr/pro/catalogue/hygrostat-reglage-35-a-100-dhumidite-230v-50hz-a-60hz-ip20,4,1,300.0,11,8,37.5,36.36,12.5,9.2,22.9
https://www.legrand.fr/pro/catalogue/interrupteur-sectionneur-modulaire-rotatif-courant-continu-1000v-pour-application-photovoltaique-125a-9-modules,4,1,300.0,30,14,114.29,13.33,7.14,10.1,14.1
https://www.legrand.fr/pro/catalogue/jeu-de-4-bornes-a-vis-pour-cosses-pour-dpx3250-et-dpx3250ab-avec-ou-sans-differentiel,4,1,300.0,7,5,40.0,57.14,20.0,1,20.4
https://www.legrand.fr/pro/catalogue/mini-commutateur-a-cames-4-directions-sans-position-arret-2p-fixation-centrale-o22-sur-porte,4,1,300.0,26,22,18.18,15.38,4.55,13.9,16.9
https://www.legrand.fr/pro/catalogue/moulure-dlplus-75x20mm-3-compartiments-longueur-21m-blanc,4,1,300.0,30,9,233.33,13.33,11.11,7.5,9
https://www.legrand.fr/pro/catalogue/onduleur-rack-ou-tour-daker-dk-plus-avec-batterie-1000va-900w,4,1,300.0,15,8,87.5,26.67,12.5,7.8,4.5
https://www.legrand.fr/pro/catalogue/parafoudre-avec-protection-de-court-cicuit-integree-typet2-imax-40ka-1pn-320v-4-modules,4,1,300.0,41,42,-2.38,9.76,2.38,41.5,44.6
https://www.legrand.fr/pro/catalogue/peigne-pour-10-blocs-de-jonction-a-vis-ou-ressort-viking-3-pas-5mm-rouge,4,1,300.0,20,8,150.0,20.0,12.5,47.3,19.9
https://www.legrand.fr/pro/catalogue/plaque-de-finition-mosaic-pour-2x2x2-modules-blanc,4,1,300.0,28,13,115.38,14.29,7.69,45.4,35.8
https://www.legrand.fr/pro/catalogue/plaque-dobturation-hypra-pour-coffret-a-equiper,4,1,300.0,29,12,141.67,13.79,8.33,12.9,21.1
https://www.legrand.fr/pro/catalogue/poussoir-a-cle-3-positions-celiane-inverseur-avec-arret-10a-230v,4,1,300.0,22,4,450.0,18.18,25.0,9.9,7.5
https://www.legrand.fr/pro/catalogue/prise-de-courant-2p-appareillage-saillie-composable-blanc,4,1,300.0,60,15,300.0,6.67,6.67,29.9,37.3
https://www.legrand.fr/pro/catalogue/prise-saillie-simple-fixe-hypra-ip6667-55-125a-380v-a-415v-3pnt,4,1,300.0,4,6,-33.33,100,16.67,1,8.7
https://www.legrand.fr/pro/catalogue/produits-industriels/raccordement-industriel/connecteur,4,1,300.0,135,88,53.41,2.96,1.14,34.5,33.6
https://www.legrand.fr/pro/catalogue/rallonge-multiprise-avec-bloc-rotatif-de-4-prises-2pt-surface-interrupteur-et-cordon-longueur-3m-blanc-et-gris-fonce,4,1,300.0,24,25,-4.0,16.67,4.0,42.2,47.8
https://www.legrand.fr/pro/catalogue/repartiteur-modulaire-a-barreaux-etages-tetrapolaire-100a-11-departs-8-modules,4,1,300.0,12,3,300.0,33.33,33.33,4.7,5.3
https://www.legrand.fr/pro/catalogue/socle-hauteur-100mm-pour-coffret-et-armoire-xl3400,4,1,300.0,24,4,500.0,16.67,25.0,5.5,8.2
https://www.legrand.fr/pro/catalogue/telerupteur-silencieux-celiane-2000w,4,1,300.0,22,11,100.0,18.18,9.09,14.1,21.2
https://www.legrand.fr/pro/catalogue/triple-prise-de-courant-precablee-3x2pt-horizontale-etanche-plexo-16a-250v-ip55-3-postes-avec-enjoliveurs-anthracite,4,1,300.0,71,13,446.15,5.63,7.69,9.5,12.8
https://www.legrand.fr/pro/catalogue/va-et-vient-appareillage-saillie-complet-version-etroite,4,1,300.0,79,77,2.6,5.06,1.3,28.6,27.5
https://www.legrand.fr/pro/catalogue/voyant-a-led-cx3-double-110v-a-400v-vert-et-rouge-1-module,4,1,300.0,17,12,41.67,23.53,8.33,7.5,4.8
https://www.legrand.fr/pro/catalogue/voyant-monobloc-avec-led-integree-ip69-osmoz-complet-vert-24v-ou-24v,4,1,300.0,14,5,180.0,28.57,20.0,7.6,10
https://www.legrand.fr/pro/normes-et-reglementations/eclairage-de-securite/eclairage-de-securite-les-erp-de-type-ef,4,1,300.0,16,3,433.33,25.0,33.33,6.4,7.7
https://www.legrand.fr/pro/normes-et-reglementations/irve/norme-ute-texte-sur-les-infrastructures-de-recharge-pour-vehicule-electrique,4,1,300.0,145,135,7.41,2.76,0.74,41.1,44.2
https://www.legrand.fr/pro/outils/tutoriels/installer-et-regler-un-interrupteur-sans-contact-celiane,4,1,300.0,23,28,-17.86,17.39,3.57,9.5,13.8
https://www.legrand.fr/pro/catalogue/boitier-reversible-simple-hypra-pour-prise-3pt-et-3pnt-ip44-et-ip6667-55-16a-plastique,11,3,266.67,50,22,127.27,22.0,13.64,4.9,5.5
https://www.legrand.fr/catalogue/disjoncteur/disjoncteur-phase-neutre-10a-bornes-automatiques-1-module,7,2,250.0,546,730,-25.21,1.28,0.27,14.3,17.6
https://www.legrand.fr/catalogue/prise/kit-double-prise-de-courant-2pt-surface-dooxie-16a-precablees-finition-alu,7,2,250.0,122,81,50.62,5.74,2.47,27.5,30.1
https://www.legrand.fr/pro/catalogue/centrale-double-play-gigabit-modulaire-4-sorties-rj45-25-modules,7,2,250.0,42,9,366.67,16.67,22.22,6.0,9
https://www.legrand.fr/pro/catalogue/dispositif-visuel-dalarme-feu-lumineux-mosaic-dvaf-ip21c-ik04,7,2,250.0,37,51,-27.45,18.92,3.92,20.4,39.1
https://www.legrand.fr/pro/catalogue/etiquette-de-maintenance-pour-baes-baes-baeh-et-baeh,7,2,250.0,31,13,138.46,22.58,15.38,10.7,5.1
https://www.legrand.fr/pro/catalogue/goulotte-gtl-viadis-complete-1-corps-1-couvercle-1-cornet-de-finition-et-2-pieds-compensateurs-1-compartiment,7,2,250.0,85,30,183.33,8.24,6.67,22.3,26.2
https://www.legrand.fr/pro/catalogue/kit-de-connecteurs-a-embases-typemc4-pour-montage-sur-parois-coffrets-pour-photovoltaique,7,2,250.0,33,18,83.33,21.21,11.11,12.3,11.3
https://www.legrand.fr/pro/catalogue/poste-interieur-sprint-l2,7,2,250.0,35,9,288.89,20.0,22.22,4.9,3
https://www.legrand.fr/pro/solutions/mobilier-de-bureau-lieux-de-vie/incara-tm-top-access-lessentiel-pour-les-salles-de-reunion,7,2,250.0,108,58,86.21,6.48,3.45,12.0,13.6
https://www.legrand.fr/pro/catalogue/prise-de-courant-surface-living-now-2-modules,10,3,233.33,45,22,104.55,22.22,13.64,3.9,4
https://www.legrand.fr/pro/catalogue/contacteur-de-puissance-cx3-bobine-24v-sans-commande-manuelle-2p-250v-25a-contact-2f-1-module,15,5,200.0,160,93,72.04,9.38,5.38,29.2,27.3
https://www.legrand.fr/pro/catalogue/coup-de-poing-durgence-poussoir-a-impulsion-arret-etanche-plexo-ip55-avec-enjoliveur-jaune-et-bouton-rouge,12,4,200.0,120,86,39.53,10.0,4.65,13.5,15.5
https://www.legrand.fr/catalogue/fiche/fiche-extra-plate-male-sans-terre-16a-sortie-laterale-blanc,9,3,200.0,439,450,-2.44,2.05,0.67,9.3,10.2
https://www.legrand.fr/pro/catalogue/coffret-etanche-plexo3-3x18-modules-avec-embouts-a-perforation-directe-premontes-ip65-ik09-gris,9,3,200.0,110,71,54.93,8.18,4.23,20.8,17.7
https://www.legrand.fr/pro/catalogue/derivateur-detage-pour-installation-video,9,3,200.0,51,18,183.33,17.65,16.67,9.2,7.4
https://www.legrand.fr/pro/catalogue/distribution-protection-et-gestion-de-lenergie/mesure-comptage-et-supervision/relais-de-mesure-et-de-protection,9,3,200.0,351,232,51.29,2.56,1.29,21.9,20.2
https://www.legrand.fr/pro/catalogue/transformateur-de-commande-et-securite-a-connexion-a-vis-primaire-230v-a-400v-et-secondaire-24v-40va,9,3,200.0,57,100,-43.0,15.79,3.0,19.4,8.7
https://www.legrand.fr/pro/catalogue/transformeur-double-5-en-1-interrupteur-va-et-vient-ou-poussoir-double-appareillage-saillie-composable-blanc-bornes-automatiques,9,3,200.0,32,19,68.42,28.12,15.79,23.5,21.1
https://www.legrand.fr/catalogue/fiche/fiche-de-puissance-male-20a-sortie-du-cable-par-le-dessous-2-broches-blanc,6,2,200.0,89,93,-4.3,6.74,2.15,10.3,10.5
https://www.legrand.fr/catalogue/interrupteur/poussoir-avec-porte-etiquette-mosaic-easy-led-6a-2-modules-blanc,6,2,200.0,46,15,206.67,13.04,13.33,23.1,11.3
https://www.legrand.fr/catalogue/interrupteur/poussoir-simple-dooxie-6a-250v-finition-noir-emballage-blister,6,2,200.0,44,8,450.0,13.64,25.0,6.2,2.6
https://www.legrand.fr/catalogue/rallonge-multiprise/rallonge-multiprise-rotative-avec-5-prises-surface-interrupteur-parafoudre-usb-type-a-type-c-et-cordon-15m-blanc-gris-fonce,6,2,200.0,68,85,-20.0,8.82,2.35,32.2,32.7
https://www.legrand.fr/catalogue/reseau-numerique-et-equipement-multimedia/coffret-de-communication-full-media-coaxial-et-rj45-pour-t1-a-t3-pour-distribuer-tous-les-medias-sur-2-types-de-prises,6,2,200.0,263,171,53.8,2.28,1.17,13.3,14.6
https://www.legrand.fr/catalogue/sonnette-et-carillon/kit-serenite-sonnette-et-2-carillons-sans-fils-30-melodies-mp3-blanc,6,2,200.0,383,291,31.62,1.57,0.69,17.5,20.2
https://www.legrand.fr/mon-projet/je-minspire/piece-par-piece/salle-de-bain/allumer-la-lumiere-sans-toucher-linterrupteur,6,2,200.0,230,192,19.79,2.61,1.04,10.0,8.3
https://www.legrand.fr/pro/catalogue/avertisseur-industriel-sonore-100db-ip20-ik08-avec-alimentation-230v,6,2,200.0,27,17,58.82,22.22,11.76,11.5,6.2
https://www.legrand.fr/pro/catalogue/barreau-plat-12x2mm-pour-raccordement-des-conducteurs-de-protection-dans-xl3400-et-xl3160-longueur-1m,6,2,200.0,12,7,71.43,50.0,28.57,5.2,1.7
https://www.legrand.fr/pro/catalogue/bloc-nourrice-equipe-de-4-prises-2pt-et-1-disjoncteur-differentiel-phn-16a-30ma-a-connecter,6,2,200.0,34,17,100.0,17.65,11.76,10.8,10.6
https://www.legrand.fr/pro/catalogue/boitier-saillie-etanche-plexo-1-poste-avec-1-entree-a-presse-etoupe-iso20-gris,6,2,200.0,21,6,250.0,28.57,33.33,6.7,2.2
https://www.legrand.fr/pro/catalogue/compteur-denergie-type-conto-d2-non-mid-2-modules-monophase-direct-63a-direct-sortie-communication-rs485,6,2,200.0,18,5,260.0,33.33,40.0,5.1,1.2
https://www.legrand.fr/pro/catalogue/contact-auxiliaire-ou-signal-defaut-dpx3160250,6,2,200.0,15,14,7.14,40.0,14.29,11.1,5.7
https://www.legrand.fr/pro/catalogue/enjoliveur-large-celiane-pour-double-interrupteur-va-et-vient-ou-poussoir-avec-voyant-blanc,6,2,200.0,35,9,288.89,17.14,22.22,12.0,17.2
https://www.legrand.fr/pro/catalogue/interrupteur-bipolaire-celiane-10ax,6,2,200.0,117,94,24.47,5.13,2.13,31.9,22.0
https://www.legrand.fr/pro/catalogue/interrupteur-differentiel-dx3-id-arrivee-haute-et-depart-bas-a-vis-4p-400v-100a-typea-30ma-4-modules,6,2,200.0,128,68,88.24,4.69,2.94,24.7,29.4
https://www.legrand.fr/pro/catalogue/module-pour-prise-de-courant-connectee-living-now-with-netatmo,6,2,200.0,13,2,550.0,46.15,100,2.8,1
https://www.legrand.fr/pro/catalogue/plaque-celiane-laque-3-postes-finition-blanc,6,2,200.0,113,102,10.78,5.31,1.96,23.6,45.7
https://www.legrand.fr/pro/catalogue/platine-monobloc-antivandale-a-bouton-poussoir-linea-300-pour-9-a-12-appels-facade-alu,6,2,200.0,10,5,100.0,60.0,40.0,1.6,12.2
https://www.legrand.fr/pro/catalogue/prise-2-usb-type-c-celiane-30w-power-delivery,6,2,200.0,51,22,131.82,11.76,9.09,40.5,24.6
https://www.legrand.fr/pro/catalogue/prise-de-courant-etanche-3pt-20a-a-fixer-sur-boite-o67mm-ou-cadre-saillie-plexo-complet-ip44-encastre-gris,6,2,200.0,33,4,725.0,18.18,50.0,5.5,4
https://www.legrand.fr/pro/catalogue/tore-supplementaire-pour-delesteur-reference-412021,6,2,200.0,42,16,162.5,14.29,12.5,39.7,26.3
https://www.legrand.fr/pro/catalogue/transformateur-de-commande-et-securite-a-connexion-a-vis-primaire-230v-a-400v-et-secondaire-24v-a-48v-40va,6,2,200.0,42,9,366.67,14.29,22.22,14.2,2.7
https://www.legrand.fr/pro/questions-frequentes/comment-faire-la-mise-a-jour-du-logiciel-illipro,6,2,200.0,41,21,95.24,14.63,9.52,11.5,5.2
https://www.legrand.fr/pro/solutions/efficacite-energetique/batteries-de-condensateurs-haute-tension-des-solutions-sur-mesure-assurant-performance-et-securite,6,2,200.0,91,57,59.65,6.59,3.51,15.9,19.0
https://www.legrand.fr/pro/solutions/efficacite-energetique/compteurs-denergie-conto-la-mesure-des-reseaux-electriques-en-monophase-et-triphase,6,2,200.0,234,268,-12.69,2.56,0.75,11.8,8.4
https://www.legrand.fr/actualites/vraifaux-il-faut-installer-au-moins-10-prises-electriques-dans-mon-logement,3,1,200.0,25,8,212.5,12.0,12.5,7.5,8.1
https://www.legrand.fr/catalogue/accessoire-de-fixation-des-cables/colliers-de-serrage-colson-interieurexterieur-x100-largeur-9mm-longueur-357mm-noir,3,1,200.0,18,1,1700.0,16.67,100,24.7,6
https://www.legrand.fr/catalogue/boite-de-raccordement-et-de-derivation/borne-de-raccordement-nylbloc-25mm2-24a-12-bornes-blanc,3,1,200.0,25,10,150.0,12.0,10.0,17,13.8
https://www.legrand.fr/catalogue/boite-dencastrement/couvercle-pour-boite-a-encastrer-batibox-maconnerie-sans-vis-80x80mm,3,1,200.0,12,7,71.43,25.0,14.29,27.9,15
https://www.legrand.fr/catalogue/fiche/fiche-male-avec-terre-plastique-annela-avec-anneau-blanc,3,1,200.0,38,46,-17.39,7.89,2.17,17.9,11.1
https://www.legrand.fr/catalogue/fiche/fiche-triplite-avec-3-prises-frontales-avec-terre-16a-3680w-noir-et-gris-fonce,3,1,200.0,36,11,227.27,8.33,9.09,7.9,4.9
https://www.legrand.fr/catalogue/interrupteur/commande-sans-fils-ambiances-couleurs-celiane-with-netatmo-pour-eclairage-multicouleurs-connecte-complet-titane,3,1,200.0,38,9,322.22,7.89,11.11,48,48.9
https://www.legrand.fr/catalogue/interrupteur/interrupteur-temporise-lumineux-voyant-fourni-plexo-gris,3,1,200.0,108,63,71.43,2.78,1.59,15.9,12.0
https://www.legrand.fr/catalogue/interrupteur/pack-de-demarrage-eclairage-connecte-celiane-with-netatmo-commande-sans-fils-prise-control-mobile-et-ampoule-dimmable-ambree-blanc,3,1,200.0,25,11,127.27,12.0,9.09,18.2,20.4
https://www.legrand.fr/catalogue/plaque-de-couleur-et-cadre-saillie/plaque-de-finition-celiane-matiere-verre-miroir-1-poste,3,1,200.0,18,16,12.5,16.67,6.25,8.8,26.4
https://www.legrand.fr/catalogue/prise/prise-double-usb-type-a-3a-15w-neptune-complet-blanc,3,1,200.0,42,13,223.08,7.14,7.69,23.6,28.1
https://www.legrand.fr/catalogue/rallonge-multiprise/rallonge-multiprise-extra-plate-avec-4-prises-de-courant-avec-terre-avec-cordon-3m-noir-et-gris-fonce,3,1,200.0,16,5,220.0,18.75,20.0,13.4,7.6
https://www.legrand.fr/guides/ecogestes-faire-des-economies-denergie-simplement,3,1,200.0,73,23,217.39,4.11,4.35,21.4,27.7
https://www.legrand.fr/mon-projet/je-minspire/piece-par-piece/garage-et-buanderie/prioriser-les-circuits-pour-eviter-les-coupures-intempestives,3,1,200.0,20,5,300.0,15.0,20.0,22.2,28.2
https://www.legrand.fr/pro/actualites/app-legrand-pro-redigez-vos-devis-2-fois-plus-vite,3,1,200.0,37,209,-82.3,8.11,0.48,27.5,10.7
https://www.legrand.fr/pro/actualites/installation-electrique-basse-tension-le-bon-calcul-cest-elie,3,1,200.0,103,77,33.77,2.91,1.3,27.3,34.0
https://www.legrand.fr/pro/catalogue/adaptateur-de-cadre-pour-montage-en-bout-de-moulure-dlplus-20x125mm,3,1,200.0,16,10,60.0,18.75,10.0,6.9,7.3
https://www.legrand.fr/pro/catalogue/adaptateur-etanche-plexo-ip55-pour-fonction-mosaic-finition-blanc-a-volet-transparent,3,1,200.0,10,3,233.33,30.0,33.33,2.1,1
https://www.legrand.fr/pro/catalogue/adaptateur-pour-branchement-de-2-fiches-2pt-16a-sur-prise-20a,3,1,200.0,74,43,72.09,4.05,2.33,8.0,8.1
https://www.legrand.fr/pro/catalogue/aerateur-ip66-ik08-pour-coffrets-o405mm-ral7035,3,1,200.0,7,2,250.0,42.86,50.0,1.9,2.5
https://www.legrand.fr/pro/catalogue/badge-de-proximite-mifare-1356-mhz-pour-controle-dacces-vigik-r-rouge,3,1,200.0,35,31,12.9,8.57,3.23,24.2,28.5
https://www.legrand.fr/pro/catalogue/barre-cuivre-plate-rigide-a-trous-lisses-section-100x5mm-1250a-ou-1050a-admissibles-longueur-1750mm,3,1,200.0,6,8,-25.0,50.0,12.5,2.5,2.9
https://www.legrand.fr/pro/catalogue/barreau-laiton-12x65mm-pour-raccordement-des-conducteurs-de-protection-dans-xl3400-longueur-456mm,3,1,200.0,7,1,600.0,42.86,100,3.3,1
