url,clicks_current,clicks_previous,clicks_variation_%,impressions_current,impressions_previous,impressions_variation_%,ctr_current_%,ctr_previous_%,position_current,position_previous
https://www.legrand.fr/pro/catalogue/poste-interieur-connecte-blanc-classe-300eos-with-netatmo-ecran-5pouces-vertical-assistant-vocal-alexa-integre-et-boucle-inductive,1,4,-75.0,11,25,-56.0,9.09,16.0,4.1,10.6
https://www.legrand.fr/pro/catalogue/poussoir-a-cle-3-positions-6a-250v-soliroc-ik10-ip54,1,4,-75.0,4,7,-42.86,25.0,57.14,12.2,2.1
https://www.legrand.fr/pro/catalogue/poussoir-etanche-nonf-a-voyant-plexo-ip66-complet-6a-250v-gris,1,4,-75.0,5,25,-80.0,20.0,16.0,10.8,8.2
https://www.legrand.fr/pro/catalogue/poussoir-no-nf-lumineux-avec-voyant-etanche-plexo-10a-ip55-ik08-avec-enjoliveur-finition-sable,1,4,-75.0,19,13,46.15,5.26,30.77,18.4,7.3
https://www.legrand.fr/pro/catalogue/presse-etoupe-metal-ip68-pg48,1,4,-75.0,6,19,-68.42,16.67,21.05,37.7,23.7
https://www.legrand.fr/pro/catalogue/prise-fixe-hypra-ip44-63a-380v-a-415v-3pnt-plastique,1,4,-75.0,3,11,-72.73,33.33,36.36,44,1.7
https://www.legrand.fr/pro/catalogue/prise-rj45-categorie-6a-stp-inclinee-a-45deg-avec-blindage-metal-mosaic-2-modules-blanc,1,4,-75.0,19,35,-45.71,5.26,11.43,27.2,28.9
https://www.legrand.fr/pro/catalogue/prise-tv-sat-rj45-cat6-stp-compacte-dooxie-finition-blanc,1,4,-75.0,5,32,-84.38,20.0,12.5,5,5.2
https://www.legrand.fr/pro/catalogue/prisinter-fixe-hypra-ip4455-16a-380v-a-415v-3pt-plastique,1,4,-75.0,6,13,-53.85,16.67,30.77,3.7,8.5
https://www.legrand.fr/pro/catalogue/prisinter-fixe-hypra-ip4455-63a-380v-a-415v-3pt-plastique,1,4,-75.0,5,12,-58.33,20.0,33.33,4.4,5.2
https://www.legrand.fr/pro/catalogue/produits-industriels/collier-et-accessoires-de-reperage,1,4,-75.0,108,196,-44.9,0.93,2.04,13.5,17.4
https://www.legrand.fr/pro/catalogue/profil-perfore-en-u-u2424-section-24x24x15mm-perforation-7x25mm-et-longueur-3m-finition-gs,1,4,-75.0,3,20,-85.0,33.33,20.0,3.3,3.1
https://www.legrand.fr/pro/catalogue/profil-perfore-en-z-section-24x24x24mm-perforation-7x25mm-et-longueur-3m-finition-gs,1,4,-75.0,8,26,-69.23,12.5,15.38,23.4,4.9
https://www.legrand.fr/pro/catalogue/rallonge-multiprise-extra-plate-equipee-de-5-prises-2pt-16a-3680w-avec-cordon-longueur-3m-blanc-et-gris-clair,1,4,-75.0,1078,537,100.74,0.09,0.74,7.0,7.2
https://www.legrand.fr/pro/catalogue/rehausse-pour-coffret-drivia-13-modules-2-rangees-blanc-ral9003,1,4,-75.0,2,50,-96.0,50.0,8.0,6,23.4
https://www.legrand.fr/pro/catalogue/repartiteur-television-2-sorties-typef-0mhz-a-2400mhz,1,4,-75.0,8,30,-73.33,12.5,13.33,17.8,14.2
https://www.legrand.fr/pro/catalogue/securite-communication-et-reseau/reseau-informatique,1,4,-75.0,101,276,-63.41,0.99,1.45,58.0,50.6
https://www.legrand.fr/pro/catalogue/securite-communication-et-reseau/securite-des-acces,1,4,-75.0,14,30,-53.33,7.14,13.33,64.9,33.0
https://www.legrand.fr/pro/catalogue/support-de-fixation-pour-pluviometre-intelligent-et-anemometre-intelligent-netatmo,1,4,-75.0,52,66,-21.21,1.92,6.06,14.6,18.4
https://www.legrand.fr/pro/catalogue/support-isolant-1-barre-par-pole-pour-barres-cuivre-plates-en-position-inclinee-jusqua-800a,1,4,-75.0,2,8,-75.0,50.0,50.0,4,1
https://www.legrand.fr/pro/catalogue/transformateur-commande-et-separation-des-circuits-connexion-automatique-primaire-230v-a-400v-secondaire-230v-160va,1,4,-75.0,5,8,-37.5,20.0,50.0,3,3.9
https://www.legrand.fr/pro/catalogue/transformateur-de-securite-primaire-230v-a-400v-et-secondaire-24v-63va,1,4,-75.0,12,47,-74.47,8.33,8.51,21.6,4
https://www.legrand.fr/pro/catalogue/transformateur-de-separation-des-circuits-primaire-230v-a-400v-et-secondaire-115v-a-230v-310va,1,4,-75.0,5,16,-68.75,20.0,25.0,21.2,4.2
https://www.legrand.fr/pro/catalogue/transformateur-htabt-aaoak-2000kva-4700kg-primaire-20kv-aluminium-1950x1000x2260mm,1,4,-75.0,34,39,-12.82,2.94,10.26,11.3,8.6
https://www.legrand.fr/pro/catalogue/tube-led-s19-pour-appliques-prismaline,1,4,-75.0,14,98,-85.71,7.14,4.08,24.6,25.6
https://www.legrand.fr/pro/catalogue/unite-de-protection-mp410-avec-fonction-mesure-pour-dmx32500-dmx34000-et-dmx36300-pour-reglages-irtr-isd-tsd-li-lg-et-tg,1,4,-75.0,4,11,-63.64,25.0,36.36,10.2,6
https://www.legrand.fr/pro/catalogue/va-et-vient-a-levier-epure-finition-blanc-satin-art-darnould,1,4,-75.0,12,20,-40.0,8.33,20.0,10,11.2
https://www.legrand.fr/pro/catalogue/variateur-toutes-charges-dimmables-living-now-2-fils-sans-neutre-2-modules,1,4,-75.0,2,16,-87.5,50.0,25.0,1,3.8
https://www.legrand.fr/pro/decouvrez-le-service-clients-legrand-cable-management,1,4,-75.0,47,50,-6.0,2.13,8.0,16,18.6
https://www.legrand.fr/pro/la-marque/baes-reconditionnes-economie-circulaire,1,4,-75.0,25,40,-37.5,4.0,10.0,10.5,12.0
https://www.legrand.fr/questions-frequentes/a-quoi-sert-lemplacement-libre-dans-le-support-box,1,4,-75.0,136,279,-51.25,0.74,1.43,16.1,14.8
https://www.legrand.fr/questions-frequentes/au-bout-de-combien-de-temps-dois-je-changer-la-batterie-du-detecteur-de-fumee-intelligent-netatmo-eliot,1,4,-75.0,14,63,-77.78,7.14,6.35,13.4,7.8
https://www.legrand.fr/questions-frequentes/comment-desactiver-lacces-dun-utilisateur-a-mon-portier-dans-lapp-door-entry-classe-100x-eliot,1,4,-75.0,1,11,-90.91,100,36.36,1,4.2
https://www.legrand.fr/questions-frequentes/comment-reconnaitre-un-interrupteur-bipolaire,1,4,-75.0,74,160,-53.75,1.35,2.5,7.6,7.8
https://www.legrand.fr/questions-frequentes/quelle-difference-entre-un-thermostat-connecte-et-un-thermostat-programmable,1,4,-75.0,321,494,-35.02,0.31,0.81,22.5,22.3
https://www.legrand.fr/questions-frequentes/quels-cables-pour-brancher-un-visiophone,1,4,-75.0,98,162,-39.51,1.02,2.47,24.8,21.0
https://www.legrand.fr/pro/catalogue/programmateur-menager-journalier-avec-fiche-2pt-et-socle-2pt-16a,5,19,-73.68,154,351,-56.13,3.25,5.41,18.1,10.6
https://www.legrand.fr/pro/catalogue/goulotte-1-compartiment-50x80mm-dlp-monobloc-blanc,4,15,-73.33,76,181,-58.01,5.26,8.29,16.7,16.8
https://www.legrand.fr/pro/catalogue/interrupteur-sectionneur-vistop-63a-4p-avec-commande-laterale-et-poignee-noire,4,15,-73.33,29,147,-80.27,13.79,10.2,11.3,14.0
https://www.legrand.fr/pro/catalogue/support-mosaic-2-modules-pour-goulotte-dlp-monobloc-avec-couvercle-65mm,4,15,-73.33,37,108,-65.74,10.81,13.89,6.0,18.4
https://www.legrand.fr/pro/catalogue/double-prise-usb-1-type-a-1-type-c-dooxie-3a-finition-blanc,6,22,-72.73,222,403,-44.91,2.7,5.46,11,9.5
https://www.legrand.fr/catalogue/fiche/prise-programmable-programme-journalier,3,11,-72.73,520,935,-44.39,0.58,1.18,11.6,12.2
https://www.legrand.fr/catalogue/plaque-de-couleur-et-cadre-saillie/plaque-celiane-laque-blanc-4-postes,3,11,-72.73,106,240,-55.83,2.83,4.58,35.6,40.2
https://www.legrand.fr/pro/catalogue/disjoncteur-differentiel-monobloc-dx36000-10ka-arrivee-haute-vis-depart-haut-automatique-4p-400v-40a-typeac-30ma,3,11,-72.73,133,174,-23.56,2.26,6.32,28.7,31.8
https://www.legrand.fr/pro/catalogue/disjoncteur-dx36000-10ka-arrivee-haute-et-depart-bas-a-vis-3p-400v-32a-courbe-c-pour-peigne-hx3-traditionnel,3,11,-72.73,73,125,-41.6,4.11,8.8,21.1,14.7
https://www.legrand.fr/pro/catalogue/enjoliveur-celiane-pour-prise-de-courant-2pt-surface-finition-graphite,3,11,-72.73,32,96,-66.67,9.38,11.46,35.8,12.8
https://www.legrand.fr/pro/catalogue/hublot-blanc-standard-avec-diffuseur-polycarbonate-transparent-super-400-a-detection-hf-et-douille-e27-a-equiper,3,11,-72.73,29,55,-47.27,10.34,20.0,5,5.8
https://www.legrand.fr/pro/catalogue/pack-de-demarrage-pour-installation-connectee-drivia-with-netatmo-module-control,3,11,-72.73,68,57,19.3,4.41,19.3,8.2,5.1
https://www.legrand.fr/pro/catalogue/parafoudre-avec-protection-de-court-cicuit-integree-typet2-imax-40ka-3pn-320v-8-modules,3,11,-72.73,34,70,-51.43,8.82,15.71,51.2,54.5
https://www.legrand.fr/pro/catalogue/plaque-cabstop-ip55-avec-28-entrees-o5mm-a-o14mm-et-2-entrees-o14mm-a-o24mm-avec-2-reserves,3,11,-72.73,10,27,-62.96,30.0,40.74,2.5,1.1
https://www.legrand.fr/pro/catalogue/repartiteur-de-rangee-lexiclic-3p2n-avec-cordon-connecteur-longueur-120mm,3,11,-72.73,23,26,-11.54,13.04,42.31,3.3,2.2
https://www.legrand.fr/pro/catalogue/scie-cloche-o67mm-pour-boite-batibox-cloisons-seches-1-a-4-postes,3,11,-72.73,164,377,-56.5,1.83,2.92,15.7,11.5
https://www.legrand.fr/pro/catalogue/transformateur-pour-sonnerie-230v-vers-24v-a-12v-24va-a-18-va-4-modules,3,11,-72.73,17,67,-74.63,17.65,16.42,16.1,9.5
https://www.legrand.fr/pro/questions-frequentes/comment-choisir-des-prises-industrielles,3,11,-72.73,217,317,-31.55,1.38,3.47,15.5,17.0
https://www.legrand.fr/questions-frequentes/quelles-applications-pour-la-domotique,3,11,-72.73,233,439,-46.92,1.29,2.51,13.9,14.8
https://www.legrand.fr/pro/catalogue/prise-de-courant-connectee-celiane-with-netatmo-16a-3680w-avec-mesure-et-suivi-consommation-blanc-sans-plaque,5,18,-72.22,323,466,-30.69,1.55,3.86,17.5,18.9
https://www.legrand.fr/pro/outils/tutoriels/comment-realiser-une-combinaison-2-postes-entraxe-57mm-dooxie-tm-en-renovation-grace-aux-supports-secables-des-mecanismes,9,32,-71.88,218,448,-51.34,4.13,7.14,18.3,19.2
https://www.legrand.fr/catalogue/interrupteur/interrupteur-ou-va-et-vient-temoin-voyant-fourni-celiane-soft-10a-titane,8,28,-71.43,532,660,-19.39,1.5,4.24,16.5,16.3
https://www.legrand.fr/pro/catalogue/goulotte-1-compartiment-50x105mm-dlp-monobloc-blanc,8,28,-71.43,186,321,-42.06,4.3,8.72,8.8,7.7
https://www.legrand.fr/catalogue/boite-dencastrement/couvercle-pour-boite-a-encastrer-batibox-maconnerie-o85mm,4,14,-71.43,311,446,-30.27,1.29,3.14,5.5,4.9
https://www.legrand.fr/pro/catalogue/poste-interieur-video-couleur-classe-100x-connecte-avec-ecran-5pouces-et-boucle-inductive-blanc,4,14,-71.43,25,87,-71.26,16.0,16.09,12,6.9
https://www.legrand.fr/catalogue/interrupteur/interrupteur-ou-va-et-vient-version-etroite-appareillage-saillie-blanc,2,7,-71.43,214,371,-42.32,0.93,1.89,27.9,28.0
https://www.legrand.fr/catalogue/prise/prise-de-courant-2pt-surface-dooxie-16a-livree-avec-plaque-ronde-alu-avec-bague-effet-chrome,2,7,-71.43,314,455,-30.99,0.64,1.54,6.2,6.2
https://www.legrand.fr/catalogue/prise/prise-de-courant-avec-terre-celiane-surface-confort-blanc-avec-support-a-equiper-dune-plaque,2,7,-71.43,71,164,-56.71,2.82,4.27,32.4,32.1
https://www.legrand.fr/catalogue/rallonge-multiprise/rallonge-multiprise-extra-plate-avec-4-prises-de-courant-avec-terre-avec-cordon-3m-blanc-et-gris-clair,2,7,-71.43,283,525,-46.1,0.71,1.33,6.9,8.3
https://www.legrand.fr/catalogue/tableau-electrique/porte-pour-coffret-drivia-4-rangees-13-modules-transparente,2,7,-71.43,125,97,28.87,1.6,7.22,21.8,11.8
https://www.legrand.fr/catalogue/tableau-electrique/tableau-electrique-equipe-evolue-pour-logement-t1-ou-t2,2,7,-71.43,171,436,-60.78,1.17,1.61,26.9,22.9
https://www.legrand.fr/pro/catalogue/appareillage-maison-connectee-et-pilotage-du-batiment/maison-connectee/gestion-du-chauffage-ventilation-et-climatisation,2,7,-71.43,101,212,-52.36,1.98,3.3,41,30.5
https://www.legrand.fr/pro/catalogue/applique-standard-470mm-ip24-et-ik04-prismaline-avec-interrupteur-a-equiper-de-tube-s19,2,7,-71.43,22,45,-51.11,9.09,15.56,8.5,5.1
https://www.legrand.fr/pro/catalogue/baes-devacuation-avec-dispositif-de-balisage-renforce-saillie-leds-ip43-ik07-plastique-sati-adressable-pour-erp-et-ert,2,7,-71.43,137,155,-11.61,1.46,4.52,29.2,19.7
